2025-07-27 22:13:47,alert,3,Drowsiness Detected
2025-07-27 22:13:47,alert,3,Drowsiness Detected
2025-07-27 22:13:47,alert,3,Drowsiness Detected
2025-07-27 22:13:47,alert,3,Drowsiness Detected
2025-07-27 22:13:48,alert,3,Drowsiness Detected
2025-07-27 22:13:48,alert,3,Drowsiness Detected
2025-07-27 22:13:48,alert,3,Drowsiness Detected
2025-07-27 22:13:48,alert,3,Drowsiness Detected
2025-07-27 22:13:48,alert,3,Drowsiness Detected
2025-07-27 22:13:48,alert,3,Drowsiness Detected
2025-07-27 22:13:48,alert,3,Drowsiness Detected
2025-07-27 22:13:49,alert,3,Drowsiness Detected
2025-07-27 22:13:49,alert,3,Drowsiness Detected
2025-07-27 22:13:49,alert,3,Drowsiness Detected
2025-07-27 22:13:49,alert,3,Drowsiness Detected
2025-07-27 22:13:49,alert,3,Drowsiness Detected
2025-07-27 22:13:49,alert,3,Drowsiness Detected
2025-07-27 22:13:49,alert,3,Drowsiness Detected
2025-07-27 22:13:50,alert,3,Drowsiness Detected
2025-07-27 22:13:50,alert,3,Drowsiness Detected
2025-07-27 22:13:50,alert,3,Drowsiness Detected
2025-07-27 22:13:50,alert,3,Drowsiness Detected
2025-07-27 22:13:50,alert,3,Drowsiness Detected
2025-07-27 22:13:50,alert,3,Drowsiness Detected
2025-07-27 22:13:51,alert,3,Drowsiness Detected
2025-07-27 22:13:51,alert,3,Drowsiness Detected
2025-07-27 22:13:51,alert,3,Drowsiness Detected
2025-07-27 22:13:51,alert,3,Drowsiness Detected
2025-07-27 22:13:51,alert,3,Drowsiness Detected
2025-07-27 22:13:51,alert,3,Drowsiness Detected
2025-07-27 22:13:51,alert,3,Drowsiness Detected
2025-07-27 22:13:51,alert,3,Drowsiness Detected
2025-07-27 22:13:52,alert,3,Drowsiness Detected
2025-07-27 22:13:52,alert,3,Drowsiness Detected
2025-07-27 22:13:52,alert,3,Drowsiness Detected
2025-07-27 22:13:52,alert,3,Drowsiness Detected
2025-07-27 22:13:52,alert,3,Drowsiness Detected
2025-07-27 22:13:53,alert,3,Drowsiness Detected
2025-07-27 22:13:53,alert,3,Drowsiness Detected
2025-07-27 22:13:53,alert,3,Drowsiness Detected
2025-07-27 22:13:53,alert,3,Drowsiness Detected
2025-07-27 22:13:53,alert,3,Drowsiness Detected
2025-07-27 22:13:53,alert,3,Drowsiness Detected
2025-07-27 22:13:53,alert,3,Drowsiness Detected
2025-07-27 22:13:54,alert,3,Drowsiness Detected
2025-07-27 22:13:54,alert,3,Drowsiness Detected
2025-07-27 22:13:54,alert,3,Drowsiness Detected
2025-07-27 22:13:54,alert,3,Drowsiness Detected
2025-07-27 22:13:54,alert,3,Drowsiness Detected
2025-07-27 22:13:55,alert,3,Drowsiness Detected
2025-07-27 22:13:55,alert,3,Drowsiness Detected
2025-07-27 22:13:55,alert,3,Drowsiness Detected
2025-07-27 22:13:55,alert,3,Drowsiness Detected
2025-07-27 22:13:55,alert,3,Drowsiness Detected
2025-07-27 22:13:55,alert,3,Drowsiness Detected
2025-07-27 22:13:56,alert,3,Drowsiness Detected
2025-07-27 22:13:56,alert,3,Drowsiness Detected
2025-07-27 22:13:56,alert,3,Drowsiness Detected
2025-07-27 22:13:56,alert,3,Drowsiness Detected
2025-07-27 22:13:56,alert,3,Drowsiness Detected
2025-07-27 22:13:56,alert,3,Drowsiness Detected
2025-07-27 22:13:57,alert,3,Drowsiness Detected
2025-07-27 22:13:57,alert,3,Drowsiness Detected
2025-07-27 22:13:57,alert,3,Drowsiness Detected
2025-07-27 22:13:57,alert,3,Drowsiness Detected
2025-07-27 22:13:57,alert,3,Drowsiness Detected
2025-07-27 22:13:57,alert,3,Drowsiness Detected
2025-07-27 22:13:57,alert,3,Drowsiness Detected
2025-07-27 22:13:58,alert,3,Drowsiness Detected
2025-07-27 22:13:58,alert,3,Drowsiness Detected
2025-07-27 22:13:58,alert,3,Drowsiness Detected
2025-07-27 22:13:58,alert,3,Drowsiness Detected
2025-07-27 22:13:58,alert,3,Drowsiness Detected
2025-07-27 22:13:58,alert,3,Drowsiness Detected
2025-07-27 22:13:59,alert,3,Drowsiness Detected
2025-07-27 22:13:59,alert,3,Drowsiness Detected
2025-07-27 22:13:59,alert,3,Drowsiness Detected
2025-07-27 22:13:59,alert,3,Drowsiness Detected
2025-07-27 22:13:59,alert,3,Drowsiness Detected
2025-07-27 22:14:00,alert,3,Drowsiness Detected
2025-07-27 22:14:00,alert,3,Drowsiness Detected
2025-07-27 22:14:03,warning,1,Warning
2025-07-27 22:14:03,warning,2,Warning
2025-07-27 22:14:03,warning,3,Warning
2025-07-27 22:14:04,alert,3,Drowsiness Detected
2025-07-27 22:14:08,warning,1,Warning
2025-07-27 22:14:08,warning,2,Warning
2025-07-27 22:14:08,warning,3,Warning
2025-07-27 22:14:08,alert,3,Drowsiness Detected
2025-07-27 22:14:08,alert,3,Drowsiness Detected
2025-07-27 22:14:08,alert,3,Drowsiness Detected
2025-07-27 22:14:09,alert,3,Drowsiness Detected
2025-07-27 22:14:09,alert,3,Drowsiness Detected
2025-07-27 22:14:09,alert,3,Drowsiness Detected
2025-07-27 22:14:09,alert,3,Drowsiness Detected
2025-07-27 22:14:09,alert,3,Drowsiness Detected
2025-07-27 22:14:09,alert,3,Drowsiness Detected
2025-07-27 22:14:09,alert,3,Drowsiness Detected
2025-07-27 22:14:10,alert,3,Drowsiness Detected
2025-07-27 22:14:10,alert,3,Drowsiness Detected
2025-07-27 22:14:10,alert,3,Drowsiness Detected
2025-07-27 22:14:10,alert,3,Drowsiness Detected
2025-07-27 22:14:10,alert,3,Drowsiness Detected
2025-07-27 22:14:10,alert,3,Drowsiness Detected
2025-07-27 22:14:11,alert,3,Drowsiness Detected
2025-07-27 22:14:11,alert,3,Drowsiness Detected
2025-07-27 22:14:11,alert,3,Drowsiness Detected
2025-07-27 22:14:11,alert,3,Drowsiness Detected
2025-07-27 22:14:11,alert,3,Drowsiness Detected
2025-07-27 22:14:11,alert,3,Drowsiness Detected
2025-07-27 22:14:11,alert,3,Drowsiness Detected
2025-07-27 22:14:12,alert,3,Drowsiness Detected
2025-07-27 22:14:12,alert,3,Drowsiness Detected
2025-07-27 22:14:12,alert,3,Drowsiness Detected
2025-07-27 22:14:12,alert,3,Drowsiness Detected
2025-07-27 22:14:12,alert,3,Drowsiness Detected
2025-07-27 22:14:12,alert,3,Drowsiness Detected
2025-07-27 22:14:13,alert,3,Drowsiness Detected
2025-07-27 22:14:13,alert,3,Drowsiness Detected
2025-07-27 22:14:13,alert,3,Drowsiness Detected
2025-07-27 22:14:13,alert,3,Drowsiness Detected
2025-07-27 22:14:13,alert,3,Drowsiness Detected
2025-07-27 22:14:13,alert,3,Drowsiness Detected
2025-07-27 22:14:14,alert,3,Drowsiness Detected
2025-07-27 22:14:14,alert,3,Drowsiness Detected
2025-07-27 22:14:14,alert,3,Drowsiness Detected
2025-07-27 22:14:14,alert,3,Drowsiness Detected
2025-07-27 22:14:14,alert,3,Drowsiness Detected
2025-07-27 22:14:14,alert,3,Drowsiness Detected
2025-07-27 22:14:14,alert,3,Drowsiness Detected
2025-07-27 22:14:15,alert,3,Drowsiness Detected
2025-07-27 22:14:15,alert,3,Drowsiness Detected
2025-07-27 22:14:15,alert,3,Drowsiness Detected
2025-07-27 22:14:15,alert,3,Drowsiness Detected
2025-07-27 22:14:15,alert,3,Drowsiness Detected
2025-07-27 22:14:15,alert,3,Drowsiness Detected
